PropertyCount,GroupName,ContactPropertyID,ContactPropertyName,IsDefault,Label,InputName,InputID,Category,InputType,FieldTypeCode,ContactPropertyDescription,IsDeleted,GroupID,IsContactPropertySystem,IsUsedInForm,AllowManualChange,TenantID,OwnerID,OwnerName,ModifiedUserID,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,State,ContactPropertyOptions
0,Nguồn thu thập,8a4fe855-9adb-11ec-bd2a-005056b2f358,Nguồn marketing đầu tiên,false,Nguồn marketing đầu tiên,nguon_marketing_dau_tien,nguon_marketing_dau_tien,0,-1,dropdown,Ghi nhận nguồn thu thập đầu tiên của liên hệ,false,be99c4fe-4614-11ec-bd2a-005056b2f358,true,false,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2022-03-03T17:20:25.000Z,aiMarketing,2022-03-03T17:20:25.000Z,aiMarketing,0,"[{""label"":""Google Adword"",""value"":3,""select"":false,""isCheck"":true},{""label"":""Google Display Network"",""value"":4,""select"":false,""isCheck"":true},{""label"":""Google Performance Max"",""value"":16,""select"":false,""isCheck"":true},{""label"":""Google Video"",""value"":17,""select"":false,""isCheck"":true},{""label"":""Google Discovery"",""value"":18,""select"":false,""isCheck"":true},{""label"":""Facebook Ads"",""value"":5,""select"":false,""isCheck"":true},{""label"":""Zalo Ads"",""value"":6,""select"":false,""isCheck"":true},{""label"":""Cốc Cốc Ads"",""value"":19,""select"":false,""isCheck"":true},{""label"":""Adnetwork (native ads)"",""value"":20,""select"":false,""isCheck"":true},{""label"":""Linkedin Ads"",""value"":21,""select"":false,""isCheck"":true},{""label"":""Tìm kiếm tự nhiên"",""value"":1,""select"":false,""isCheck"":true},{""label"":""Email marketing"",""value"":7,""select"":false,""isCheck"":true},{""label"":""Nguồn giới thiệu"",""value"":9,""select"":false,""isCheck"":true},{""label"":""In-app"",""value"":14,""select"":false,""isCheck"":true},{""label"":""Truy cập trực tiếp"",""value"":10,""select"":false,""isCheck"":true},{""label"":""Mạng xã hội"",""value"":2,""select"":false,""isCheck"":true},{""label"":""Hotline"",""value"":12,""select"":false,""isCheck"":true},{""label"":""Livechat"",""value"":13,""select"":false,""isCheck"":true},{""label"":""Hội thảo và sự kiện"",""value"":15,""select"":false,""isCheck"":true},{""label"":""Khác"",""value"":0,""select"":false,""isCheck"":true}]"
0,Thông tin bán hàng,74fb65ae-b105-4215-aa7f-793a2a4219bb,Nhà hàng có bao nhiêu bàn?,false,Nhà hàng có bao nhiêu bàn?,nha_hang_co_bao_nhieu_ban,nha_hang_co_bao_nhieu_ban,2,0,slt,Thông tin thu thập từ form ở signup cukcuk (số lượng bàn),false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-09T02:17:28.000Z,Phan Hải Đăng,2022-05-09T02:19:00.000Z,Phan Hải Đăng,0,
0,Thông tin bán hàng,1c6614bd-d88f-4cb5-83fa-a8f1361d947a,Nhà hàng có bao nhiêu nhân viên phục vụ?,false,Nhà hàng có bao nhiêu nhân viên phục vụ?,nha_hang_co_bao_nhieu_nhan_vien_phuc_vu,nha_hang_co_bao_nhieu_nhan_vien_phuc_vu,2,0,slt,Thông tin thu thập từ form ở signup cukcuk (số nhân viên),false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-09T02:17:53.000Z,Phan Hải Đăng,2022-05-09T02:18:49.000Z,Phan Hải Đăng,0,
0,Thông tin bán hàng,aa4c5a60-56cc-43a6-877e-877c0874ecd6,Nhà hàng đang bán gì?,false,Nhà hàng đang bán gì?,nha_hang_dang_ban_gi,nha_hang_dang_ban_gi,2,0,slt,Thông tin thu thập từ form ở signup cukcuk (sản phẩm đang bán),false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-09T02:16:58.000Z,Phan Hải Đăng,2022-05-09T02:19:04.000Z,Phan Hải Đăng,0,
0,Thông tin bán hàng,54a04280-6214-4068-9b94-fc89f2b47b23,Nhà hàng đang theo loại hình nào?,false,Nhà hàng đang theo loại hình nào?,nha_hang_dang_theo_loai_hinh_nao,nha_hang_dang_theo_loai_hinh_nao,2,0,slt,Thông tin thu thập từ form ở signup cukcuk (loại hình nhà hàng),false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-09T02:16:04.000Z,Phan Hải Đăng,2022-05-09T02:18:54.000Z,Phan Hải Đăng,0,
1,Khác,c75d0543-c905-40fb-9197-be8269ecfd51,nhận newsletter,false,,nhan_newsletter,nhan_newsletter,2,2,scb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-10-07T04:00:58.000Z,A-0295,2021-10-07T04:00:58.000Z,A-0295,0,"[{""value"":""nhận newsletter"",""label"":""nhận newsletter"",""select"":false,""isCheck"":true}]"
0,Thông tin bán hàng,257fbaf6-3ba6-4d1c-84a4-a4412b6743fd,Nhận tư vấn 1-1 giải pháp văn phòng điện tử AMIS Digital Workplace,false,Nhận tư vấn 1-1 giải pháp văn phòng điện tử AMIS Digital Workplace,nhan_tu_van_1_1_giai_phap_van_phong_dien_tu_amis_digital_workplace,nhan_tu_van_1_1_giai_phap_van_phong_dien_tu_amis_digital_workplace,2,2,mcb,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,a79ec33e-15e2-4a2b-b6d0-c18b96d2507e,Nguyễn Phương Trang,a79ec33e-15e2-4a2b-b6d0-c18b96d2507e,2021-11-27T03:04:53.000Z,A-0299,2021-11-27T03:04:53.000Z,A-0299,0,"[{""value"":""Đăng ký nhận tư vấn giải pháp"",""label"":""Đăng ký nhận tư vấn giải pháp"",""select"":false,""isCheck"":true},{""value"":""Chỉ tải Ebook \""Đánh giá ROI trong đầu tư Digital Workplace\"""",""label"":""Chỉ tải Ebook \""Đánh giá ROI trong đầu tư Digital Workplace\"""",""select"":false,""isCheck"":true}]"
4,Thông tin liên hệ,9f32a051-4a3d-4533-a799-2eb7703aa1d9,Nhận tư vấn MISA eShop,false,Nhận tư vấn MISA eShop,nhan_tu_van_misa_eshop,nhan_tu_van_misa_eshop,2,2,mcb,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,6eefa9a0-0b8a-4859-b81b-171b758f4c60,Nguyễn Thị Bích Ngọc,6eefa9a0-0b8a-4859-b81b-171b758f4c60,2021-10-12T01:52:21.000Z,A28-0018,2021-10-12T01:52:21.000Z,A28-0018,0,"[{""value"":""Nhận tư vấn"",""label"":""Nhận tư vấn"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Hoạt động liên hệ,92c26970-13f8-45e7-9832-8be29938ac8c,Nhận tư vấn sau sự kiện webinar,false,Nhận tư vấn sau sự kiện webinar,nhan_tu_van_sau_su_kien_webinar,nhan_tu_van_sau_su_kien_webinar,2,3,radio,Mô tả nhu cầu tư vấn về sản phẩm,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-13T08:07:14.000Z,Phan Hải Đăng,2022-05-13T08:07:14.000Z,Phan Hải Đăng,0,"[{""value"":""Có. Tôi muốn tư vấn"",""label"":""Có. Tôi muốn tư vấn"",""select"":true,""isCheck"":true},{""value"":""Không. Tôi chưa có nhu cầu"",""label"":""Không. Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Hoạt động liên hệ,60515237-8982-4a18-b3df-24b9da5d92f0,Nhận voucher sau sự kiện webinar,false,Nhận voucher sau sự kiện webinar,nhan_voucher_sau_su_kien_webinar,nhan_voucher_sau_su_kien_webinar,2,3,radio,Nhu cầu nhận voucher giảm giá sau webinar,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-05-13T08:08:43.000Z,Phan Hải Đăng,2022-05-13T08:08:43.000Z,Phan Hải Đăng,0,"[{""value"":""Có"",""label"":""Có"",""select"":true,""isCheck"":true},{""value"":""Không"",""label"":""Không"",""select"":false,""isCheck"":true}]"
0,Khác,2ed19d18-c95f-4275-8345-bd348d229b00,No,false,No,no_2ed19d18_c95f_4275_8345_bd348d229b00,no_2ed19d18_c95f_4275_8345_bd348d229b00,1,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,adab16bc-c24e-435f-936c-7c91f33cae47,Phạm Mạnh Hùng,adab16bc-c24e-435f-936c-7c91f33cae47,2021-06-22T07:15:08.000Z,A-0256,2021-06-22T07:15:08.000Z,A-0256,0,"[{""select"":false,""label"":""1"",""value"":""1""},{""select"":false,""label"":""2"",""value"":""2""},{""select"":false,""label"":""3"",""value"":""3""}]"
2,Khác,674a9c37-7953-4cf0-9ad5-6208db5f4556,Nội dung bài Blog quan tâm,false,Nội dung bài Blog quan tâm,noi_dung_bai_blog_quan_tam,noi_dung_bai_blog_quan_tam,2,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,0e29bb6e-e633-4634-b0f0-15ed84c62328,Đỗ Quốc Việt Anh,0e29bb6e-e633-4634-b0f0-15ed84c62328,2021-09-24T08:44:49.000Z,A-0285,2021-09-24T08:44:49.000Z,A-0285,0,"[{""value"":""Tài chính - Kế toán"",""label"":""Tài chính - Kế toán"",""select"":false,""isCheck"":true},{""value"":""Quản trị nhân sự"",""label"":""Quản trị nhân sự"",""select"":false,""isCheck"":true},{""value"":""Marketing - Bán hàng"",""label"":""Marketing - Bán hàng"",""select"":false,""isCheck"":true},{""value"":""Quản lý điều hành"",""label"":""Quản lý điều hành"",""select"":false,""isCheck"":true}]"
0,Khác,da883ecb-3536-4202-8041-5db5c614f2b8,Phân loại,false,Phân loại,phan_loai,phan_loai,2,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,6eefa9a0-0b8a-4859-b81b-171b758f4c60,Nguyễn Thị Bích Ngọc,6eefa9a0-0b8a-4859-b81b-171b758f4c60,2022-05-19T07:05:59.000Z,Nguyễn Thị Bích Ngọc,2022-05-19T07:05:59.000Z,Nguyễn Thị Bích Ngọc,0,"[{""value"":""Thành phố lớn"",""label"":""Thành phố lớn"",""select"":false,""isCheck"":true},{""value"":""Huyện phát triển"",""label"":""Huyện phát triển"",""select"":false,""isCheck"":true},{""value"":""Huyện chưa phát triển"",""label"":""Huyện chưa phát triển"",""select"":false,""isCheck"":true}]"
4,Thông tin bán hàng,a444d55c-6eb0-483b-9c02-ec73189f24f6,"Phần mềm AMIS Công việc - giúp nhà quản lý giao việc và đo lường kết quả công việc. Mời anh, chị đăng ký dùng thử",false,"Phần mềm AMIS Công việc - giúp nhà quản lý giao việc và đo lường kết quả công việc. Mời anh, chị đăng ký dùng thử",phan_mem_amis_cong_viec_giup_nha_quan_ly_giao_viec_va_do_luong_ket_qua_cong_viec_moi_anh_chi_dang_ky_dung_thu,phan_mem_amis_cong_viec_giup_nha_quan_ly_giao_viec_va_do_luong_ket_qua_cong_viec_moi_anh_chi_dang_ky_dung_thu,2,3,radio,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,877e767d-5e30-4cb4-a05c-4f159a4e495c,Lưu Thị Ngọc Ánh,877e767d-5e30-4cb4-a05c-4f159a4e495c,2022-03-21T03:10:55.000Z,A-0233,2022-04-06T04:11:44.000Z,A-0233,0,"[{""value"":""Đăng ký tư vấn, dùng thử"",""label"":""Đăng ký tư vấn, dùng thử"",""select"":true,""isCheck"":true},{""value"":""Đăng ký tư vấn và nhận ưu đãi"",""label"":""Đăng ký tư vấn và nhận ưu đãi"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,83197c1c-a9fd-45d6-ac6f-8e9d74343e43,Phiên bản muốn cập nhật,false,Phiên bản muốn cập nhật,phien_ban_muon_cap_nhat,phien_ban_muon_cap_nhat,2,3,radio,Chọn phiên bản cần cập nhật,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,Nguyễn Quốc Duẩn,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,2021-08-21T02:37:29.000Z,A28-0028,2021-08-21T02:37:29.000Z,A28-0028,0,"[{""value"":""MISA AMIS kế toán - Phần mềm kế toán online"",""label"":""MISA AMIS kế toán - Phần mềm kế toán online"",""select"":true},{""value"":""MISA SME bản thuê bao - Trả phí linh hoạt hàng năm"",""label"":""MISA SME bản thuê bao - Trả phí linh hoạt hàng năm"",""select"":false}]"
0,Thông tin liên hệ,3ae9401a-5bb9-4f7d-a221-662af7ec1103,Phòng kế toán công ty bạn có bao nhiêu nhân sự,false,Phòng kế toán công ty bạn có bao nhiêu nhân sự,phong_ke_toan_cong_ty_ban_co_bao_nhieu_nhan_su,phong_ke_toan_cong_ty_ban_co_bao_nhieu_nhan_su,2,6,number,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-07T04:42:45.000Z,A-0295,2021-09-07T04:42:45.000Z,A-0295,0,"{""formatType"":""number""}"
2,Khác,c3461b7b-f2b3-410f-bbcb-7488d3fb9890,Phòng kế toán công ty bạn có bao nhiêu nhân sự?,false,Phòng kế toán công ty bạn có bao nhiêu nhân sự?,phong_ke_toan_cong_ty_ban_co_bao_nhieu_nhan_su_c3461b7b_f2b3_410f_bbcb_7488d3fb9890,phong_ke_toan_cong_ty_ban_co_bao_nhieu_nhan_su_c3461b7b_f2b3_410f_bbcb_7488d3fb9890,1,0,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T05:02:07.000Z,A-0295,2021-08-09T05:02:07.000Z,A-0295,0,"[{""select"":false,""label"":""Dưới 3"",""value"":""Dưới 3""},{""select"":false,""label"":""Từ 3 - 10"",""value"":""Từ 3 - 10""},{""select"":false,""label"":""Trên 10"",""value"":""Trên 10""}]"
25,Thông tin liên hệ,e50a8568-7cc7-11ec-bd2a-005056b2f358,Phường/Xã,false,Phường/Xã,phuongxa,phuongxa,2,0,slt,Phường/Xã,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2022-01-24T10:44:12.000Z,aiMarketing,2022-01-24T10:44:12.000Z,aiMarketing,0,
0,Thông tin bán hàng,447c968d-3223-4bc2-9b04-970a8aa900ea,Quan tâm sản phẩm ACT,false,Quan tâm sản phẩm ACT,quan_tam_san_pham_act,quan_tam_san_pham_act,2,0,slt,"Có hoặc ""Không ghi""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:12:10.000Z,A-0268,2022-03-22T09:12:10.000Z,A-0268,0,
0,Thông tin bán hàng,b121bf04-b13e-4760-bc1c-1777f8276f4a,Quan tâm sản phẩm Billing,false,Quan tâm sản phẩm Billing,quan_tam_den_san_pham_billing,quan_tam_den_san_pham_billing,2,0,slt,"Có hoặc ""không điền""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:03:43.000Z,A-0268,2022-03-22T09:14:05.000Z,A-0268,0,
0,Thông tin bán hàng,5003282b-e6c9-40cf-a4fa-c3f674c8e3ed,Quan tâm sản phẩm CRM,false,Quan tâm sản phẩm CRM,quan_tam_san_pham_crm,quan_tam_san_pham_crm,2,0,slt,"Có hoặc ""không ghi""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:12:32.000Z,A-0268,2022-03-22T09:12:32.000Z,A-0268,0,
0,Thông tin bán hàng,75c5ae06-c221-4696-bf36-542b9cbbd86a,Quan tâm sản phẩm HRM,false,Quan tâm sản phẩm HRM,quan_tam_san_pham_hrm,quan_tam_san_pham_hrm,2,0,slt,"Có hoặc ""không ghi""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:13:00.000Z,A-0268,2022-03-22T09:13:00.000Z,A-0268,0,
0,Thông tin bán hàng,2c5ad646-8620-425f-b138-beef74212733,Quan tâm sản phẩm MGM,false,Quan tâm sản phẩm MGM,quan_tam_san_pham_mgm,quan_tam_san_pham_mgm,2,0,slt,"Có hoặc ""không ghi""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:13:14.000Z,A-0268,2022-03-22T09:13:14.000Z,A-0268,0,
0,Thông tin bán hàng,9fd098da-ac58-4037-b3c1-3ff429c988fe,Quan tâm sản phẩm Retail,false,Quan tâm sản phẩm Retail,quan_tam_den_san_pham_retail,quan_tam_den_san_pham_retail,2,0,slt,"Có hoặc ""không điền""",false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,Phan Hải Đăng,edb9b83d-c1c5-4f77-a32b-48077a9aeb60,2022-03-22T09:08:52.000Z,A-0268,2022-03-22T09:14:13.000Z,A-0268,0,
25,Thông tin liên hệ,e090c48e-0a65-11ec-bd2a-005056b2f358,Quận/Huyện,false,Quận/Huyện,district,district,2,0,slt,Địa chỉ quận/huyện của liên hệ,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,true,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,00000000-0000-0000-0000-000000000000,aiMarketing,00000000-0000-0000-0000-000000000000,2021-08-31T21:15:21.000Z,aiMarketing,2021-08-31T21:15:21.000Z,aiMarketing,0,
